order_date,order_month,order_week,day_of_week,order_id,customer_id,customer_name,city,customer_type,sales_channel,payment_method,order_status,manager,product_id,product_name,category,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost,margin,margin_pct,is_paid,is_cancelled,order_total,order_margin,avg_check,order_sequence,is_repeat_purchase
2026-05-14,2026-05,2026-W20,Thursday,O000582,C0145,Клиент 0145,Казань,B2B,Рекомендации,card,paid,Дмитрий Соколов,P004,Подписка Профи,Подписки,1,19400,0.1,19400,1940.0,17460.0,6200,11260.0,0.6449,1,0,17460.0,11260.0,17460.0,1,0
2026-05-15,2026-05,2026-W20,Friday,O000067,C0143,Клиент 0143,Казань,B2B,CRM,sbp,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,1,10200,0.0,10200,0.0,10200.0,3400,6800.0,0.6667,1,0,10200.0,6800.0,10200.0,4,1
2026-05-15,2026-05,2026-W20,Friday,O000270,C0013,Клиент 0013,Москва,B2C,Рекомендации,card,cancelled,Дмитрий Соколов,P010,Обучение команды,Обучение,1,17800,0.0,17800,0.0,17800.0,7300,10500.0,0.5899,0,1,17800.0,10500.0,17800.0,1,0
2026-05-15,2026-05,2026-W20,Friday,O000286,C0033,Клиент 0033,Москва,B2B,SEO,card,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,20600,0.0,20600,0.0,20600.0,12200,8400.0,0.4078,1,0,47600.0,22800.0,47600.0,1,0
2026-05-15,2026-05,2026-W20,Friday,O000286,C0033,Клиент 0033,Москва,B2B,SEO,card,paid,Мария Орлова,P007,Разработка отчета,Аналитика,1,27000,0.0,27000,0.0,27000.0,12600,14400.0,0.5333,1,0,47600.0,22800.0,47600.0,1,0
2026-05-15,2026-05,2026-W20,Friday,O000456,C0052,Клиент 0052,Краснодар,B2B,Яндекс Директ,card,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,2,37800,0.0,75600,0.0,75600.0,37000,38600.0,0.5106,1,0,75600.0,38600.0,75600.0,4,1
2026-05-15,2026-05,2026-W20,Friday,O000499,C0089,Клиент 0089,Казань,B2B,SEO,invoice,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,3,33700,0.0,101100,0.0,101100.0,55500,45600.0,0.451,1,0,123980.0,56780.0,123980.0,3,1
2026-05-15,2026-05,2026-W20,Friday,O000499,C0089,Клиент 0089,Казань,B2B,SEO,invoice,paid,Мария Орлова,P005,Сервисное обслуживание,Сервис,1,13700,0.0,13700,0.0,13700.0,7600,6100.0,0.4453,1,0,123980.0,56780.0,123980.0,3,1
2026-05-15,2026-05,2026-W20,Friday,O000499,C0089,Клиент 0089,Казань,B2B,SEO,invoice,paid,Мария Орлова,P009,Дополнительные услуги,Доп. услуги,1,10200,0.1,10200,1020.0,9180.0,4100,5080.0,0.5534,1,0,123980.0,56780.0,123980.0,3,1
2026-05-16,2026-05,2026-W20,Saturday,O000402,C0057,Клиент 0057,Краснодар,B2C,Яндекс Директ,invoice,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,29200,0.05,29200,1460.0,27740.0,18500,9240.0,0.3331,1,0,27740.0,9240.0,27740.0,9,1
2026-05-16,2026-05,2026-W20,Saturday,O000413,C0047,Клиент 0047,Москва,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,23000,0.05,23000,1150.0,21850.0,12200,9650.0,0.4416,1,0,43700.0,22300.0,43700.0,4,1
2026-05-16,2026-05,2026-W20,Saturday,O000413,C0047,Клиент 0047,Москва,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P008,Аудит данных,Аналитика,1,23000,0.05,23000,1150.0,21850.0,9200,12650.0,0.5789,1,0,43700.0,22300.0,43700.0,4,1
2026-05-17,2026-05,2026-W20,Sunday,O000206,C0032,Клиент 0032,Новосибирск,B2B,SEO,card,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,17600,0.0,17600,0.0,17600.0,6200,11400.0,0.6477,1,0,17600.0,11400.0,17600.0,3,1
2026-05-17,2026-05,2026-W20,Sunday,O000257,C0012,Клиент 0012,Екатеринбург,B2C,CRM,invoice,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,14800,0.05,14800,740.0,14060.0,6200,7860.0,0.559,1,0,42860.0,24060.0,42860.0,5,1
2026-05-17,2026-05,2026-W20,Sunday,O000257,C0012,Клиент 0012,Екатеринбург,B2C,CRM,invoice,paid,Анна Кузнецова,P007,Разработка отчета,Аналитика,1,28800,0.0,28800,0.0,28800.0,12600,16200.0,0.5625,1,0,42860.0,24060.0,42860.0,5,1
2026-05-17,2026-05,2026-W20,Sunday,O000273,C0100,Клиент 0100,Нижний Новгород,B2B,SEO,card,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,10000,0.0,10000,0.0,10000.0,3400,6600.0,0.66,1,0,10000.0,6600.0,10000.0,3,1
2026-05-17,2026-05,2026-W20,Sunday,O000523,C0131,Клиент 0131,Самара,B2B,Яндекс Директ,sbp,paid,Иван Петров,P008,Аудит данных,Аналитика,1,23700,0.1,23700,2370.0,21330.0,9200,12130.0,0.5687,1,0,21330.0,12130.0,21330.0,6,1
2026-05-17,2026-05,2026-W20,Sunday,O000545,C0060,Клиент 0060,Санкт-Петербург,B2B,Рекомендации,card,cancelled,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,27200,0.0,27200,0.0,27200.0,18500,8700.0,0.3199,0,1,50800.0,20100.0,50800.0,2,1
2026-05-17,2026-05,2026-W20,Sunday,O000545,C0060,Клиент 0060,Санкт-Петербург,B2B,Рекомендации,card,cancelled,Мария Орлова,P002,Настройка интеграции,Интеграции,1,23600,0.0,23600,0.0,23600.0,12200,11400.0,0.4831,0,1,50800.0,20100.0,50800.0,2,1
2026-05-18,2026-05,2026-W21,Monday,O000063,C0145,Клиент 0145,Казань,B2B,SEO,card,refunded,Мария Орлова,P002,Настройка интеграции,Интеграции,1,23900,0.0,23900,0.0,23900.0,12200,11700.0,0.4895,1,0,45400.0,24000.0,45400.0,2,1
2026-05-18,2026-05,2026-W21,Monday,O000063,C0145,Клиент 0145,Казань,B2B,SEO,card,refunded,Мария Орлова,P008,Аудит данных,Аналитика,1,21500,0.0,21500,0.0,21500.0,9200,12300.0,0.5721,1,0,45400.0,24000.0,45400.0,2,1
2026-05-18,2026-05,2026-W21,Monday,O000085,C0067,Клиент 0067,Нижний Новгород,B2C,Яндекс Директ,sbp,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,27800,0.0,27800,0.0,27800.0,12600,15200.0,0.5468,1,0,53720.0,28820.0,53720.0,3,1
2026-05-18,2026-05,2026-W21,Monday,O000085,C0067,Клиент 0067,Нижний Новгород,B2C,Яндекс Директ,sbp,paid,Иван Петров,P009,Дополнительные услуги,Доп. услуги,3,9600,0.1,28800,2880.0,25920.0,12300,13620.0,0.5255,1,0,53720.0,28820.0,53720.0,3,1
2026-05-18,2026-05,2026-W21,Monday,O000227,C0161,Клиент 0161,Екатеринбург,B2B,CRM,cashless,paid,Мария Орлова,P006,Консультация аналитика,Консалтинг,1,12000,0.0,12000,0.0,12000.0,5800,6200.0,0.5167,1,0,12000.0,6200.0,12000.0,3,1
2026-05-18,2026-05,2026-W21,Monday,O000280,C0061,Клиент 0061,Новосибирск,B2B,SEO,card,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,21100,0.05,21100,1055.0,20045.0,12200,7845.0,0.3914,1,0,51045.0,23645.0,51045.0,2,1
2026-05-18,2026-05,2026-W21,Monday,O000280,C0061,Клиент 0061,Новосибирск,B2B,SEO,card,paid,Мария Орлова,P005,Сервисное обслуживание,Сервис,2,15500,0.0,31000,0.0,31000.0,15200,15800.0,0.5097,1,0,51045.0,23645.0,51045.0,2,1
2026-05-18,2026-05,2026-W21,Monday,O000481,C0005,Клиент 0005,Москва,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,2,17800,0.15,35600,5340.0,30260.0,12400,17860.0,0.5902,1,0,42660.0,24460.0,42660.0,6,1
2026-05-18,2026-05,2026-W21,Monday,O000481,C0005,Клиент 0005,Москва,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P006,Консультация аналитика,Консалтинг,1,12400,0.0,12400,0.0,12400.0,5800,6600.0,0.5323,1,0,42660.0,24460.0,42660.0,6,1
2026-05-18,2026-05,2026-W21,Monday,O000496,C0105,Клиент 0105,Нижний Новгород,B2C,CRM,invoice,paid,Иван Петров,P009,Дополнительные услуги,Доп. услуги,1,8600,0.0,8600,0.0,8600.0,4100,4500.0,0.5233,1,0,8600.0,4500.0,8600.0,2,1
2026-05-19,2026-05,2026-W21,Tuesday,O000487,C0107,Клиент 0107,Новосибирск,B2C,Рекомендации,card,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,1,14000,0.0,14000,0.0,14000.0,7600,6400.0,0.4571,1,0,14000.0,6400.0,14000.0,5,1
2026-05-19,2026-05,2026-W21,Tuesday,O000594,C0016,Клиент 0016,Санкт-Петербург,B2B,Яндекс Директ,card,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,9200,0.0,9200,0.0,9200.0,4100,5100.0,0.5543,1,0,43000.0,24300.0,43000.0,2,1
2026-05-19,2026-05,2026-W21,Tuesday,O000594,C0016,Клиент 0016,Санкт-Петербург,B2B,Яндекс Директ,card,paid,Анна Кузнецова,P010,Обучение команды,Обучение,2,16900,0.0,33800,0.0,33800.0,14600,19200.0,0.568,1,0,43000.0,24300.0,43000.0,2,1
2026-05-20,2026-05,2026-W21,Wednesday,O000245,C0104,Клиент 0104,Москва,B2B,Яндекс Директ,sbp,paid,Мария Орлова,P009,Дополнительные услуги,Доп. услуги,1,8400,0.0,8400,0.0,8400.0,4100,4300.0,0.5119,1,0,8400.0,4300.0,8400.0,6,1
2026-05-20,2026-05,2026-W21,Wednesday,O000299,C0086,Клиент 0086,Санкт-Петербург,B2B,SEO,sbp,paid,Дмитрий Соколов,P009,Дополнительные услуги,Доп. услуги,1,7700,0.1,7700,770.0,6930.0,4100,2830.0,0.4084,1,0,6930.0,2830.0,6930.0,5,1
2026-05-20,2026-05,2026-W21,Wednesday,O000348,C0038,Клиент 0038,Новосибирск,B2B,Telegram,invoice,paid,Дмитрий Соколов,P005,Сервисное обслуживание,Сервис,1,17200,0.0,17200,0.0,17200.0,7600,9600.0,0.5581,1,0,17200.0,9600.0,17200.0,4,1
2026-05-20,2026-05,2026-W21,Wednesday,O000381,C0113,Клиент 0113,Новосибирск,B2C,CRM,invoice,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,1,14200,0.0,14200,0.0,14200.0,7600,6600.0,0.4648,1,0,26400.0,13000.0,26400.0,6,1
2026-05-20,2026-05,2026-W21,Wednesday,O000381,C0113,Клиент 0113,Новосибирск,B2C,CRM,invoice,paid,Анна Кузнецова,P006,Консультация аналитика,Консалтинг,1,12200,0.0,12200,0.0,12200.0,5800,6400.0,0.5246,1,0,26400.0,13000.0,26400.0,6,1
2026-05-20,2026-05,2026-W21,Wednesday,O000486,C0107,Клиент 0107,Новосибирск,B2C,SEO,card,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,1,10500,0.0,10500,0.0,10500.0,3400,7100.0,0.6762,1,0,10500.0,7100.0,10500.0,6,1
2026-05-21,2026-05,2026-W21,Thursday,O000356,C0163,Клиент 0163,Екатеринбург,B2B,Рекомендации,card,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,8100,0.0,8100,0.0,8100.0,4100,4000.0,0.4938,1,0,8100.0,4000.0,8100.0,2,1
2026-05-21,2026-05,2026-W21,Thursday,O000470,C0081,Клиент 0081,Нижний Новгород,B2B,Яндекс Директ,card,paid,Иван Петров,P006,Консультация аналитика,Консалтинг,2,10200,0.0,20400,0.0,20400.0,11600,8800.0,0.4314,1,0,20400.0,8800.0,20400.0,3,1
2026-05-22,2026-05,2026-W21,Friday,O000350,C0167,Клиент 0167,Санкт-Петербург,B2B,Рекомендации,card,paid,Иван Петров,P003,Подписка Базовая,Подписки,2,10200,0.1,20400,2040.0,18360.0,6800,11560.0,0.6296,1,0,18360.0,11560.0,18360.0,7,1
2026-05-22,2026-05,2026-W21,Friday,O000494,C0082,Клиент 0082,Казань,B2C,SEO,cashless,paid,Анна Кузнецова,P010,Обучение команды,Обучение,1,20200,0.0,20200,0.0,20200.0,7300,12900.0,0.6386,1,0,20200.0,12900.0,20200.0,3,1
2026-05-22,2026-05,2026-W21,Friday,O000573,C0014,Клиент 0014,Краснодар,B2B,CRM,sbp,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,20600,0.0,20600,0.0,20600.0,6200,14400.0,0.699,1,0,20600.0,14400.0,20600.0,3,1
2026-05-23,2026-05,2026-W21,Saturday,O000086,C0012,Клиент 0012,Екатеринбург,B2C,Яндекс Директ,invoice,paid,Мария Орлова,P007,Разработка отчета,Аналитика,1,24700,0.0,24700,0.0,24700.0,12600,12100.0,0.4899,1,0,24700.0,12100.0,24700.0,6,1
2026-05-23,2026-05,2026-W21,Saturday,O000595,C0028,Клиент 0028,Нижний Новгород,B2B,CRM,card,paid,Мария Орлова,P007,Разработка отчета,Аналитика,2,27900,0.0,55800,0.0,55800.0,25200,30600.0,0.5484,1,0,55800.0,30600.0,55800.0,1,0
2026-05-23,2026-05,2026-W21,Saturday,O000599,C0010,Клиент 0010,Самара,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,26800,0.0,26800,0.0,26800.0,12200,14600.0,0.5448,1,0,41505.0,23105.0,41505.0,3,1
2026-05-23,2026-05,2026-W21,Saturday,O000599,C0010,Клиент 0010,Самара,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P004,Подписка Профи,Подписки,1,17300,0.15,17300,2595.0,14705.0,6200,8505.0,0.5784,1,0,41505.0,23105.0,41505.0,3,1
2026-05-24,2026-05,2026-W21,Sunday,O000097,C0176,Клиент 0176,Казань,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,1,14800,0.05,14800,740.0,14060.0,7600,6460.0,0.4595,1,0,22705.0,11005.0,22705.0,1,0
2026-05-24,2026-05,2026-W21,Sunday,O000097,C0176,Клиент 0176,Казань,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,9100,0.05,9100,455.0,8645.0,4100,4545.0,0.5257,1,0,22705.0,11005.0,22705.0,1,0
2026-05-24,2026-05,2026-W21,Sunday,O000277,C0051,Клиент 0051,Санкт-Петербург,B2B,CRM,invoice,refunded,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,8200,0.0,8200,0.0,8200.0,3400,4800.0,0.5854,1,0,8200.0,4800.0,8200.0,3,1
2026-05-24,2026-05,2026-W21,Sunday,O000596,C0076,Клиент 0076,Екатеринбург,B2B,Email,invoice,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,25200,0.0,25200,0.0,25200.0,18500,6700.0,0.2659,1,0,25200.0,6700.0,25200.0,4,1
2026-05-25,2026-05,2026-W22,Monday,O000029,C0110,Клиент 0110,Новосибирск,B2B,CRM,sbp,cancelled,Иван Петров,P009,Дополнительные услуги,Доп. услуги,1,9400,0.0,9400,0.0,9400.0,4100,5300.0,0.5638,0,1,9400.0,5300.0,9400.0,2,1
2026-05-25,2026-05,2026-W22,Monday,O000196,C0176,Клиент 0176,Казань,B2B,Email,card,paid,Анна Кузнецова,P010,Обучение команды,Обучение,1,17100,0.0,17100,0.0,17100.0,7300,9800.0,0.5731,1,0,17100.0,9800.0,17100.0,2,1
2026-05-25,2026-05,2026-W22,Monday,O000289,C0142,Клиент 0142,Нижний Новгород,B2C,SEO,invoice,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,31400,0.0,31400,0.0,31400.0,18500,12900.0,0.4108,1,0,31400.0,12900.0,31400.0,3,1
2026-05-25,2026-05,2026-W22,Monday,O000308,C0026,Клиент 0026,Москва,B2C,Рекомендации,card,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,2,9000,0.05,18000,900.0,17100.0,6800,10300.0,0.6023,1,0,17100.0,10300.0,17100.0,3,1
2026-05-25,2026-05,2026-W22,Monday,O000343,C0057,Клиент 0057,Краснодар,B2C,Telegram,card,paid,Анна Кузнецова,P007,Разработка отчета,Аналитика,2,25800,0.0,51600,0.0,51600.0,25200,26400.0,0.5116,1,0,59700.0,30400.0,59700.0,10,1
2026-05-25,2026-05,2026-W22,Monday,O000343,C0057,Клиент 0057,Краснодар,B2C,Telegram,card,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,8100,0.0,8100,0.0,8100.0,4100,4000.0,0.4938,1,0,59700.0,30400.0,59700.0,10,1
2026-05-26,2026-05,2026-W22,Tuesday,O000161,C0148,Клиент 0148,Самара,B2B,Яндекс Директ,cashless,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,18400,0.0,18400,0.0,18400.0,6200,12200.0,0.663,1,0,26400.0,16100.0,26400.0,2,1
2026-05-26,2026-05,2026-W22,Tuesday,O000161,C0148,Клиент 0148,Самара,B2B,Яндекс Директ,cashless,paid,Мария Орлова,P009,Дополнительные услуги,Доп. услуги,1,8000,0.0,8000,0.0,8000.0,4100,3900.0,0.4875,1,0,26400.0,16100.0,26400.0,2,1
2026-05-26,2026-05,2026-W22,Tuesday,O000211,C0054,Клиент 0054,Екатеринбург,B2B,Яндекс Директ,invoice,cancelled,Иван Петров,P005,Сервисное обслуживание,Сервис,1,15700,0.0,15700,0.0,15700.0,7600,8100.0,0.5159,0,1,15700.0,8100.0,15700.0,3,1
2026-05-26,2026-05,2026-W22,Tuesday,O000293,C0139,Клиент 0139,Краснодар,B2B,SEO,card,paid,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,2,32800,0.0,65600,0.0,65600.0,37000,28600.0,0.436,1,0,65600.0,28600.0,65600.0,3,1
2026-05-26,2026-05,2026-W22,Tuesday,O000382,C0107,Клиент 0107,Новосибирск,B2C,Telegram,card,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,8200,0.0,8200,0.0,8200.0,4100,4100.0,0.5,1,0,8200.0,4100.0,8200.0,7,1
2026-05-27,2026-05,2026-W22,Wednesday,O000217,C0109,Клиент 0109,Краснодар,B2B,Рекомендации,invoice,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,23500,0.05,23500,1175.0,22325.0,12200,10125.0,0.4535,1,0,22325.0,10125.0,22325.0,3,1
2026-05-27,2026-05,2026-W22,Wednesday,O000291,C0044,Клиент 0044,Самара,B2C,Яндекс Директ,sbp,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,27100,0.0,27100,0.0,27100.0,12600,14500.0,0.5351,1,0,27100.0,14500.0,27100.0,4,1
2026-05-27,2026-05,2026-W22,Wednesday,O000547,C0107,Клиент 0107,Новосибирск,B2C,SEO,invoice,paid,Анна Кузнецова,P010,Обучение команды,Обучение,1,18200,0.0,18200,0.0,18200.0,7300,10900.0,0.5989,1,0,18200.0,10900.0,18200.0,8,1
2026-05-27,2026-05,2026-W22,Wednesday,O000584,C0139,Клиент 0139,Краснодар,B2B,SEO,card,paid,Дмитрий Соколов,P009,Дополнительные услуги,Доп. услуги,1,8400,0.05,8400,420.0,7980.0,4100,3880.0,0.4862,1,0,7980.0,3880.0,7980.0,4,1
2026-05-28,2026-05,2026-W22,Thursday,O000163,C0165,Клиент 0165,Самара,B2B,Яндекс Директ,card,cancelled,Иван Петров,P002,Настройка интеграции,Интеграции,1,24300,0.0,24300,0.0,24300.0,12200,12100.0,0.4979,0,1,24300.0,12100.0,24300.0,3,1
2026-05-28,2026-05,2026-W22,Thursday,O000603,C0065,Клиент 0065,Екатеринбург,B2B,SEO,card,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,21800,0.0,21800,0.0,21800.0,12200,9600.0,0.4404,1,0,45800.0,21000.0,45800.0,4,1
2026-05-28,2026-05,2026-W22,Thursday,O000603,C0065,Клиент 0065,Екатеринбург,B2B,SEO,card,paid,Мария Орлова,P007,Разработка отчета,Аналитика,1,24000,0.0,24000,0.0,24000.0,12600,11400.0,0.475,1,0,45800.0,21000.0,45800.0,4,1
2026-05-28,2026-05,2026-W22,Thursday,O000611,C0165,Клиент 0165,Самара,B2B,CRM,card,refunded,Дмитрий Соколов,P005,Сервисное обслуживание,Сервис,1,14800,0.0,14800,0.0,14800.0,7600,7200.0,0.4865,1,0,14800.0,7200.0,14800.0,4,1
2026-05-29,2026-05,2026-W22,Friday,O000005,C0085,Клиент 0085,Москва,B2C,Telegram,sbp,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,33800,0.0,33800,0.0,33800.0,18500,15300.0,0.4527,1,0,33800.0,15300.0,33800.0,6,1
2026-05-29,2026-05,2026-W22,Friday,O000134,C0014,Клиент 0014,Краснодар,B2B,CRM,card,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,36500,0.0,36500,0.0,36500.0,18500,18000.0,0.4932,1,0,36500.0,18000.0,36500.0,4,1
2026-05-29,2026-05,2026-W22,Friday,O000509,C0109,Клиент 0109,Краснодар,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,1,29700,0.0,29700,0.0,29700.0,18500,11200.0,0.3771,1,0,29700.0,11200.0,29700.0,4,1
2026-05-30,2026-05,2026-W22,Saturday,O000459,C0165,Клиент 0165,Самара,B2B,Яндекс Директ,sbp,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,31600,0.15,31600,4740.0,26860.0,18500,8360.0,0.3112,1,0,26860.0,8360.0,26860.0,5,1
2026-05-30,2026-05,2026-W22,Saturday,O000531,C0045,Клиент 0045,Москва,B2B,Рекомендации,card,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,29200,0.0,29200,0.0,29200.0,18500,10700.0,0.3664,1,0,29200.0,10700.0,29200.0,4,1
2026-05-30,2026-05,2026-W22,Saturday,O000536,C0006,Клиент 0006,Самара,B2B,Рекомендации,invoice,paid,Дмитрий Соколов,P007,Разработка отчета,Аналитика,1,21800,0.05,21800,1090.0,20710.0,12600,8110.0,0.3916,1,0,20710.0,8110.0,20710.0,2,1
2026-05-31,2026-05,2026-W22,Sunday,O000033,C0035,Клиент 0035,Самара,B2B,CRM,invoice,paid,Анна Кузнецова,P006,Консультация аналитика,Консалтинг,1,12200,0.0,12200,0.0,12200.0,5800,6400.0,0.5246,1,0,12200.0,6400.0,12200.0,5,1
2026-05-31,2026-05,2026-W22,Sunday,O000035,C0099,Клиент 0099,Москва,B2B,CRM,sbp,refunded,Дмитрий Соколов,P004,Подписка Профи,Подписки,1,20500,0.0,20500,0.0,20500.0,6200,14300.0,0.6976,1,0,46600.0,27800.0,46600.0,2,1
2026-05-31,2026-05,2026-W22,Sunday,O000035,C0099,Клиент 0099,Москва,B2B,CRM,sbp,refunded,Дмитрий Соколов,P007,Разработка отчета,Аналитика,1,26100,0.0,26100,0.0,26100.0,12600,13500.0,0.5172,1,0,46600.0,27800.0,46600.0,2,1
2026-05-31,2026-05,2026-W22,Sunday,O000253,C0084,Клиент 0084,Нижний Новгород,B2B,Яндекс Директ,sbp,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,25900,0.0,25900,0.0,25900.0,12200,13700.0,0.529,1,0,35100.0,19500.0,35100.0,6,1
2026-05-31,2026-05,2026-W22,Sunday,O000253,C0084,Клиент 0084,Нижний Новгород,B2B,Яндекс Директ,sbp,paid,Мария Орлова,P003,Подписка Базовая,Подписки,1,9200,0.0,9200,0.0,9200.0,3400,5800.0,0.6304,1,0,35100.0,19500.0,35100.0,6,1
2026-05-31,2026-05,2026-W22,Sunday,O000388,C0013,Клиент 0013,Москва,B2C,Яндекс Директ,card,paid,Дмитрий Соколов,P005,Сервисное обслуживание,Сервис,1,15100,0.05,15100,755.0,14345.0,7600,6745.0,0.4702,1,0,14345.0,6745.0,14345.0,2,1
2026-05-31,2026-05,2026-W22,Sunday,O000405,C0138,Клиент 0138,Нижний Новгород,B2B,CRM,invoice,cancelled,Анна Кузнецова,P002,Настройка интеграции,Интеграции,1,24500,0.0,24500,0.0,24500.0,12200,12300.0,0.502,0,1,72610.0,36210.0,72610.0,2,1
2026-05-31,2026-05,2026-W22,Sunday,O000405,C0138,Клиент 0138,Нижний Новгород,B2B,CRM,invoice,cancelled,Анна Кузнецова,P006,Консультация аналитика,Консалтинг,2,12400,0.0,24800,0.0,24800.0,11600,13200.0,0.5323,0,1,72610.0,36210.0,72610.0,2,1
2026-05-31,2026-05,2026-W22,Sunday,O000405,C0138,Клиент 0138,Нижний Новгород,B2B,CRM,invoice,cancelled,Анна Кузнецова,P007,Разработка отчета,Аналитика,1,25900,0.1,25900,2590.0,23310.0,12600,10710.0,0.4595,0,1,72610.0,36210.0,72610.0,2,1
2026-05-31,2026-05,2026-W22,Sunday,O000437,C0043,Клиент 0043,Новосибирск,B2B,CRM,invoice,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,2,34200,0.05,68400,3420.0,64980.0,37000,27980.0,0.4306,1,0,74380.0,33980.0,74380.0,3,1
2026-05-31,2026-05,2026-W22,Sunday,O000437,C0043,Клиент 0043,Новосибирск,B2B,CRM,invoice,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,9400,0.0,9400,0.0,9400.0,3400,6000.0,0.6383,1,0,74380.0,33980.0,74380.0,3,1
2026-06-01,2026-06,2026-W23,Monday,O000284,C0139,Клиент 0139,Краснодар,B2B,Яндекс Директ,card,paid,Мария Орлова,P005,Сервисное обслуживание,Сервис,2,14700,0.0,29400,0.0,29400.0,15200,14200.0,0.483,1,0,29400.0,14200.0,29400.0,5,1
2026-06-01,2026-06,2026-W23,Monday,O000574,C0117,Клиент 0117,Санкт-Петербург,B2B,CRM,card,paid,Иван Петров,P003,Подписка Базовая,Подписки,1,10800,0.0,10800,0.0,10800.0,3400,7400.0,0.6852,1,0,10800.0,7400.0,10800.0,4,1
2026-06-01,2026-06,2026-W23,Monday,O000616,C0112,Клиент 0112,Москва,B2B,Яндекс Директ,card,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,25100,0.0,25100,0.0,25100.0,12600,12500.0,0.498,1,0,25100.0,12500.0,25100.0,5,1
2026-06-02,2026-06,2026-W23,Tuesday,O000261,C0065,Клиент 0065,Екатеринбург,B2B,Яндекс Директ,invoice,paid,Дмитрий Соколов,P006,Консультация аналитика,Консалтинг,2,11800,0.0,23600,0.0,23600.0,11600,12000.0,0.5085,1,0,23600.0,12000.0,23600.0,5,1
2026-06-02,2026-06,2026-W23,Tuesday,O000288,C0036,Клиент 0036,Москва,B2C,Telegram,invoice,paid,Дмитрий Соколов,P004,Подписка Профи,Подписки,1,19600,0.0,19600,0.0,19600.0,6200,13400.0,0.6837,1,0,19600.0,13400.0,19600.0,2,1
2026-06-02,2026-06,2026-W23,Tuesday,O000458,C0149,Клиент 0149,Екатеринбург,B2B,Рекомендации,invoice,paid,Анна Кузнецова,P002,Настройка интеграции,Интеграции,1,24300,0.0,24300,0.0,24300.0,12200,12100.0,0.4979,1,0,24300.0,12100.0,24300.0,2,1
2026-06-02,2026-06,2026-W23,Tuesday,O000511,C0095,Клиент 0095,Нижний Новгород,B2B,Рекомендации,invoice,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,23000,0.0,23000,0.0,23000.0,12200,10800.0,0.4696,1,0,50400.0,25600.0,50400.0,5,1
